"Gene1","Gene2","Correlation"
"CYBRD1","LGR6",-0.056964167582159
"MUC1","SCEL",-0.0569604783850479
"CRHR2","RGS19",-0.0569547945082738
"MUC1","SLC35G2",-0.0569525878829161
"LRP1","PLEKHG4",-0.0569262218010798
"CD99L2","RAB3B",-0.0569248447187651
"LHCGR","THBS2",0.0569026398679017
"ADAM22","CD248",0.0569025634104722
"GABRA3","ZDHHC2",-0.0568954837822205
"EHBP1","FFAR4",0.0568950561390291
"FIBCD1","SAMSN1",-0.056893974464538
"FGFR2","TRAT1",-0.0568870545988078
"DNAJC18","VANGL1",-0.056886297892177
"CCDC168","GFRA2",-0.0568862683356048
"CHRM3","SUSD2",0.0568783465681952
"CCR3","DCT",0.0568719151463969
"CSPG4","PLPP2",0.0568688989338928
"LSMEM2","ZDHHC2",0.0568654318455167
"MMP25","SLC14A1",-0.0568609068684121
"SCEL","TMC5",-0.0568583675584188
"ALK","FER1L5",0.0568558379609018
"ANPEP","DDIT4L",0.0568555326642914
"CEACAM5","GNG2",-0.0568519103044734
"DCT","ERBB2",-0.0568411862695738
"ADRA1B","GRIK5",-0.0568372618119303
"SLC24A2","SLCO5A1",0.0568363068984058
"HCAR3","TRO",0.0568266132774894
"ADGRA2","SCUBE3",-0.0568263250470476
"EFNB1","SLC4A8",0.0568236220015159
"SLC1A6","SRPRB",0.0568153744751338
"C3orf14","GALR1",-0.0568116590547387
"HCAR3","TBC1D30",-0.0568077524527876
"DDIT4L","SIGLEC7",0.0568057356333673
"CST6","FIBCD1",0.0568036955360732
"CYBRD1","MS4A1",-0.0568034321965346
"CHRM3","FIBCD1",-0.0568032779662793
"CDH10","CLDN9",-0.0568001873257784
"BLNK","CHRNA2",-0.0567940269071789
"DSEL","ROBO3",0.0567908851366651
"CCR2","IYD",0.0567893281406417
"ADGRD1","CHRNA1",-0.0567833389251127
"IL2RG","ZBED3",-0.056782251903236
"SLC26A6","TTC7B",-0.0567739524853539
"ADRA1B","IL12RB1",-0.0567730533206765
"MMP25","SCUBE3",-0.0567713118037981
"GAB2","RFTN2",0.056770080554534
"ERMN","PTPRB",0.0567641305621904
"SLC4A4","VANGL1",0.0567501395111293
"SDC2","SLC4A4",-0.056749725036624
"CEACAM7","COBLL1",0.056738707640121
"PTK7","RGS19",0.0567349615401158
"NECTIN4","SIPA1L3",-0.0567288944975843
"FKBP2","SLC4A8",-0.05672864020388
"DOK3","PCDHA5",-0.0567204254071495
"ADAM33","SLC4A7",-0.056719236192512
"ERBB2","MS4A15",0.0567123659610825
"CDH10","RAB3B",-0.0567042939041612
"GPRIN1","LOXHD1",-0.0566975531658763
"CDH8","CHRNA2",-0.0566913340900523
"MPL","RAMP3",0.0566862161445587
"CD9","SLC22A18",0.0566838594722109
"LINGO1","PPP1R16B",-0.0566819961570905
"EPCAM","PLEKHG4",-0.0566670474781958
"CEACAM7","SRCIN1",-0.0566600578108036
"BASP1","TEK",0.0566540546598597
"ALK","AQP5",0.0566497340180407
"LINGO1","RAB3B",-0.0566412426185121
"AQP3","KANK3",0.0566356204061127
"TPRN","TREML4",-0.0566227346545458
"CCR2","EFNB1",0.0566220884270729
"KANK1","NRXN1",0.0566013935876914
"CCR3","CDH17",0.056600900372909
"ITGA7","TREML4",-0.0565981379467533
"APOBR","SLCO5A1",-0.0565958837801037
"EFNB1","FCGBP",0.0565896753340143
"CEACAM7","PTPRB",0.0565788493251422
"CCDC154","MAP4K1",0.0565703279203742
"GNG2","SLC5A12",0.0565659410454338
"CYBRD1","EHD2",0.0565641408817892
"CCR2","SLC5A12",0.0565625554175871
"GNB2","GPR160",-0.0565590218161486
"CDH10","SLC13A3",0.0565553801912597
"ADRB2","BASP1",0.0565547309501065
"ELN","LSMEM2",-0.056542494676887
"EFR3B","NRXN1",0.0565376658510429
"GRIK1","SDC2",0.0565334238085274
"MCEMP1","SEMA6D",-0.0565233240660699
"GAB2","MRGPRF",0.056520597724093
"NRXN1","SRCIN1",-0.0565067206427811
"RGS9BP","SLC27A1",0.0564982130497352
"CNR1","TNFRSF9",0.0564962660076553
"FIBCD1","HAS1",-0.0564897048735644
"AADAT","EDNRB",0.0564844965504041
"EPB41L2","F2RL3",0.0564735993590815
"ABCG2","PLPPR5",0.0564629475308274
"CD2","SLC20A1",0.0564600764126183
"CLDN19","GAB2",0.0564556036186277
"LRRIQ3","PARD3B",-0.0564389790051652
"CCR3","SNTG2",0.0564363630214736
"KISS1R","LIPJ",-0.0564361177901924
"BAIAP2L1","SLC1A6",0.0564326818589912
"CEACAM5","MAGI1",-0.0564249502717713
"GFRA2","SDC2",0.0564129830507356
"ARHGEF15","SLC22A18",-0.0564085549614665
"C3orf14","CCR3",-0.0564047586080738
"GPC4","PRIMA1",0.0564046393643289
"NRXN1","SLC9A2",-0.0564016615824254
"CACNA1I","GRIK5",0.0564015712959653
"ABCC3","PCDHA5",0.0564002209259413
"ERMN","KCNK9",0.0563907903163956
"MET","PSCA",0.0563864220709233
"ALK","PIEZO2",-0.0563843781771971
"MCEMP1","PTPRM",0.0563825455406762
"ADAM12","SLC13A3",0.0563721128174967
"GRPR","PTPRB",0.0563701397173869
"CSF1","DCT",0.0563699655798414
"GABRA2","GUK1",-0.056367430321318
"KISS1R","SCEL",-0.0563524416465831
"F2RL3","ILDR2",-0.0563507176393751
"EPCAM","NRXN1",0.056347970308291
"ANPEP","PRIMA1",0.0563442179092428
"FIBCD1","GRIK5",-0.0563170164124115
"ANO1","CHRNA1",0.0563041930251609
"CCR2","CDH4",-0.0562617166289434
"ATP8A2","NTNG1",0.0562566306390832
"EZR","PLPPR5",0.0562496518211964
"ITSN1","KANK3",-0.0562352480377604
"GPR160","SAMSN1",-0.0562315860553076
"GPRIN1","SIGLEC7",0.0562312058396713
"CACNA1E","RGS9BP",0.0562214593444008
"CSPG4","PIEZO2",0.0562211090613455
"ALK","PANX2",-0.056219406082113
"CALCRL","SCUBE3",0.0562192118570429
"GNB2","GPC3",0.056216156394466
"AQP4","MS4A15",0.0562148251684036
"FGFR2","FKBP2",-0.0562036829888863
"CXCR2","EZR",-0.0561868938715001
"CDH13","NTSR1",-0.0561832052970401
"CNR1","TMEM40",-0.0561769847833569
"DDIT4L","PCDHA5",-0.0561616762708575
"LIPJ","TXNIP",0.056160794693902
"CALCR","LGR6",0.056159252271593
"ERBB2","ZBED3",-0.0561576654084454
"DSEL","KANK3",-0.0561571284341763
"EZR","MC5R",0.0561549404962879
"IL6ST","TNFRSF9",-0.0561538172071956
"KANK3","NT5E",0.056152294995515
"ADGRL2","BLNK",0.0561491897973778
"CCDC168","CLDN9",0.0561480987418579
"AQP5","ITGA7",0.0561454711911009
"PKP3","SLC13A3",-0.0561425259314171
"CCDC69","MPL",0.0561399348108788
"SLC5A12","VANGL1",0.0561398500661579
"ABCC4","FGFR2",0.0561350335734884
"C3orf14","KIT",-0.0561236101541367
"APBB1","MAGI1",-0.0561179208801388
"PLPP1","RGS9BP",-0.0561086954898808
"CDH2","KISS1R",-0.0561072838163297
"ANO2","PRKD1",0.0561062898252448
"BAIAP2L1","FIBCD1",0.0561022778631523
"AMOTL2","TNNI2",0.0560997458995612
"F2RL3","TMEM40",0.0560972541293088
"ADRA1B","CD99L2",-0.0560939124702355
"DNAJC18","MS4A1",0.0560875185534124
"CD9","PLAUR",0.056077068087424
"AQP3","CDH10",-0.0560763245798206
"AQP5","CST6",0.0560708233143295
"NECTIN4","SCN5A",0.056063672952576
"CEACAM5","IL12RB1",-0.0560484092774738
"ITGB3","MC5R",-0.0560468286647041
"ROBO3","SLC24A2",0.0560457455080419
"CLDN18","ELN",0.0560431606946334
"MET","SLC4A4",0.0560399039194218
"GRIK5","LPAR6",0.0560370132117531
"DOK3","PRRT3",-0.0560358567744243
"CCDC154","CD2",-0.0560343573918377
"JAM2","SLC1A6",-0.0560320385140289
"CCDC136","GABRG1",0.0560256046729943
"MCEMP1","TMC5",0.0560238484051507
"KLK7","TREML4",-0.0560218669427843
"SLC9A2","TMC5",-0.0560178750735531
"ARHGEF15","MPL",0.0560162500278419
"CLIC5","PLPPR5",0.0560088203498267
"BLNK","XYLT1",-0.055999988883401
"IL12RB1","NTRK2",-0.0559983558658767
"CDH17","CSF1",-0.0559916148848044
"ABCC3","CD2",0.0559823938985156
"CDH4","KISS1R",-0.0559756820477744
"CDH8","RGS9BP",-0.0559734138204772
"BLNK","KLK7",-0.0559646384449138
"CSPG4","DDIT4L",0.0559599677222406
"AMOTL2","AQP4",0.0559570409378851
"EFNB1","EZR",0.0559515107275806
"GYPC","HCAR3",0.0559487366196667
"MS4A15","SIPA1L3",-0.0559445833985098
"TBC1D30","UBE2S",0.0559408686954844
"DOK3","SNTG2",0.0559237083315039
"GUK1","SDC2",-0.055920083327913
"ABCG2","TNFRSF9",0.055910458452561
"AADAT","ERBB2",-0.0558885908690263
"CEACAM5","DCT",-0.0558883712278811
"DUS1L","PLAUR",0.0558791149565633
"ILDR2","LRRIQ3",0.0558785038140589
"DDIT4L","SRPRB",-0.0558769556613753
"GFRA2","SLC4A4",0.055876944560325
"HLA-A","SLC19A1",0.0558740838682449
"GPRIN1","MRGPRF",-0.0558633425037367
"ATP8A2","IYD",0.055857663000664
"ANO1","SDC2",0.0558559951057355
"CDH10","MUC1",-0.0558550853260026
"CACNA1I","GPRIN1",0.0558523883742778
"APBB1","TRAT1",-0.0558416079349786
"IL2RG","KCNB2",0.0558304794051122
"KIT","LINGO1",-0.0558230774240793
"BASP1","GABRG1",0.0558160016813023
"CLDN18","PANX2",-0.0558116088722172
"PCDHA5","SLC2A1",-0.0558054155204426
"DDIT4L","LHCGR",0.0558006593169706
"MS4A1","PCDHA5",-0.0557973669493284
"CMTM7","GABRA3",-0.0557918545211297
"GRPR","NTRK2",-0.0557802187079811
"FGFR2","PSCA",-0.0557775696932763
"CEACAM7","SHKBP1",0.0557714206045818
"CST6","ITGA7",-0.0557585951972458
"EFNB1","GRIK5",0.055740451784296
"C3orf14","CX3CL1",-0.0557355898409767
"CRHR2","CX3CR1",0.0557266769958878
"ABCC4","AQP5",-0.0557207739163342
"CCDC168","MPL",0.0557205444173925
"CCDC136","CD248",0.0557187171787748
"CEACAM7","FBLN2",-0.0557182291035622
"CHRNA2","NOS1",0.0557143284493777
"BASP1","PCDHA5",0.0557065574698322
"AQP4","TGFBR2",0.0557030838928791
"CCR3","ITGB3",0.055692164440169
"GPC3","SHKBP1",0.0556892153183718
"NOS1","SLC20A1",-0.0556889526966517
"ARHGEF15","CHRNA2",-0.0556704873106513
"FER1L5","OXGR1",-0.0556698117003573
"PLEKHN1","RHOJ",-0.0556673682495376
"IL6ST","SCEL",-0.0556585935901389
"MAGI1","TBC1D30",-0.0556580146189932
"ITSN1","SLC9A2",0.0556523394866849
"CLDN9","ESAM",0.0556470758836867
"ATP8A2","FZD4",0.0556432648225987
"APBB1","ARRDC4",-0.0556416180060651
"NCS1","SLC14A1",-0.0556350063625757
"CD2","DNAJC18",-0.0556293266027755
"CDH2","MET",0.0556243290094781
"FBLN7","GABRA3",-0.0556223432504542
"DCT","LRRIQ3",-0.0556191991955923
"CD48","CDH8",-0.0556140867045459
"CDH4","GFRA2",0.0556002775721927
"NTNG1","PRIMA1",-0.0555887582244152
"B3GALT2","CLDN19",0.0555871749640881
"FBLN2","MMP25",-0.0555857460881333
"CCDC154","CSF1",-0.055579236621292
"MAS1L","SLC4A4",0.0555641526791735
"NRXN1","PTPRG",-0.0555631797104655
"GRIK5","SLC14A1",0.055560393387278
"NTNG1","SLC22A18",0.0555560953437338
"KCNB2","SLC5A12",0.0555454170636373
"GABRA2","SLC9A2",-0.055534033446425
"CMTM7","LOXHD1",0.0555141114776461
"KLK7","TMC5",0.0555140976452886
"ICAM2","TREML4",-0.0555041218489188
"KLHDC7B","SLC14A1",-0.0554982209983818
"MPL","TNNI2",-0.0554952707960602
"GYPC","SLC4A4",0.0554949183670126
"BLNK","GLP2R",-0.0554865706534621
"GAB2","TMEM40",-0.0554830605832399
"CHRNA1","OXGR1",0.0554740268326443
"GAB2","MS4A15",-0.0554671366487158
"CD99L2","SLC5A12",-0.0554645473330387
"EDNRB","PCDHA5",0.0554608702737171
"CX3CR1","TBC1D30",-0.0554456275035465
"ADAM12","IL6ST",0.0554429749858827
"C3orf14","FKBP2",0.0554372181996839
"IYD","LRCH2",0.0554254011217516
"SUSD2","ZDHHC2",-0.055422835530433
"CDH10","TMC5",0.0554186183178449
"AQP5","C3orf14",0.0554142287359673
"APBB1","ERBB2",-0.055410527824989
"LIPJ","SCEL",0.0554040552493807
"NTRK2","SAMSN1",-0.0553996279109495
"NECTIN4","PLAUR",0.0553924888590777
"HCAR3","PLPP2",-0.0553904922765517
"FZD4","RGS9BP",0.0553904104643245
"ELN","ITGB3",0.0553790387246806
"BLNK","C3orf14",-0.0553720415109725
"CFL1","PLEKHG4",-0.0553680357422149
"ADAM12","GABRG1",0.0553618799272419
"MC5R","SLC35G2",-0.055357635748667
"CFL1","SLC13A3",0.0553527570052195
"LRCH2","TREML4",0.0553501382838958
"ERMN","GABRG1",-0.0553431634467064
"PDE3A","TBC1D30",-0.0553427176878601
"LRRC46","TMEM40",0.0553420036637995
"LSMEM2","TMEM40",-0.055340913002876
"AQP4","SLC9A2",-0.0553406025627911
"FCGBP","JAM2",-0.0553358595967125
"DOK3","SERINC2",-0.0553317109100832
"CEACAM5","MCEMP1",0.0553267960830413
"NECTIN4","PLXNA4",0.0553229979986812
"CMTM7","TTC7B",0.0553226088960864
"CA9","CEACAM5",0.0553136280527619
"KLHDC7B","SLC20A1",0.055310468698162
"ANPEP","ARHGAP19",0.0553050178008607
"MCAM","TPRN",-0.0553019382779908
"CDH4","PANX2",0.0552940228847947
"CEACAM7","NOS1",0.0552837790093669
"CCDC136","GRIK1",0.0552801488369503
"CLDN9","IL2RG",0.0552796386530186
"HSH2D","SUSD2",-0.0552697209353116
"MCEMP1","USP53",-0.0552674135863351
"CA9","SCN5A",-0.055262796321926
"FER1L5","MAS1L",0.0552614428054184
"MS4A15","SLC16A7",-0.0552607495038003
"MCEMP1","PCDHB12",0.0552605512906343
"DDIT4L","MCEMP1",0.0552511799420553
"GRPR","NT5E",0.0552423603996718
"PTPRM","SLC5A12",-0.0552380808717132
"ANO1","RGS9BP",0.0552372661671484
"NTSR1","SCEL",0.0552371031102574
"MYO1G","PTPRB",0.0552323528771023
"COBLL1","MAS1L",0.0552304557219271
"HCAR3","MMP25",0.0552286880487441
"BAIAP2L1","CLDN9",0.0552226929252083
"ADGRA2","NTNG1",0.0552219890810863
"ARHGEF15","PARD3B",0.0552211836797078
"MC5R","PCDHB12",-0.0552195824498661
"GRIK1","SLC16A7",0.0552031589260906
"FER1L5","RAB3B",-0.0552016771764606
"ERBB2","PLPPR5",0.0551997944133388
"PRIMA1","SDC2",-0.05519548980187
"CEACAM5","SLC16A7",-0.0551950957971995
"ADRB2","KCNK9",0.05519291193787
"CD99L2","FER1L5",-0.0551795548122603
"SEMA6D","SLC22A18",-0.0551765798215134
"CLDN19","GPC4",0.0551737059533725
"ATP8A2","GPRIN1",0.0551634658149855
"CCDC154","ESAM",-0.0551606946871987
"ARRDC4","SCUBE3",-0.0551541442226718
"GRPR","PLAUR",-0.0551524811441907
"AQP4","MBP",0.0551291640988787
"ANO1","RAI2",-0.0551209820151646
"CD248","CYBRD1",-0.055116463790669
"GPC3","PRKD1",0.0551154016471076
"BAIAP2L1","RAI2",-0.0551145339645828
"AQP3","SLC4A4",0.0551144417135507
"SLC1A6","TRABD2B",-0.0551108804501633
"APOBR","IYD",-0.0551078473259655
"CCDC69","MAGI1",-0.0550965412679136
"CDH8","RAB3B",0.0550959299568832
"ABCC4","PTCH2",0.0550886349988974
"KANK3","KLHDC7B",0.0550875011472494
"FER1L5","HAS1",-0.0550867789363201
"GPC3","SEMA6D",0.0550769237473969
"MBP","PANX2",0.0550767504577954
"MS4A1","SLC27A1",-0.0550741999004756
"AQP4","NCS1",-0.0550664212637112
"GPR160","PRIMA1",-0.0550606074559653
"FIBCD1","MCAM",0.0550389920914537
"EHD2","SAMSN1",0.055022365051473
"ATP8A2","CACNA1E",0.0550033892272708
"CEACAM7","TXNIP",0.0549935160494865
"SLC1A6","TBC1D30",0.0549899419484199
"ADRA1B","GPRIN1",-0.054974779802863
"ITGA7","PLPP2",-0.0549747639252237
"PLEKHN1","SLCO1A2",-0.0549670275472117
"AADAT","CMTM7",0.0549642945824406
"KISS1R","SLC20A1",-0.0549613567365432
"CST6","RGS9BP",0.0549590338760425
"CCDC136","COBLL1",-0.0549582750598391
"ADAM22","FER1L5",-0.0549571210617626
"ADGRL2","DOK3",-0.0549525697714165
"ANPEP","CEACAM7",-0.0549504366863637
"CLDN18","GPC3",-0.0549495693606004
"ATP8A2","CCR3",-0.0549416617257634
"CST6","SLC26A6",0.0549399879398444
"DNAJC18","FLVCR1",0.0549394493477003
"PLPPR5","SIGLEC7",0.0549388366090543
"FFAR4","MS4A15",-0.0549380053876519
"SLC14A1","SLC9A2",-0.0549368748118411
"CCDC168","PPP1R16B",0.0549290563157427
"FER1L5","FZD4",0.0549226326923765
"PIK3C2G","SDC2",-0.054921081669152
"LGR6","PLEKHG4",0.0549201561129151
"DOK3","SLC1A6",-0.0549115978425433
"ABCC3","CCDC69",0.0549035648730972
"GRPR","SLC4A4",-0.0549027573620245
"ICAM2","SLC20A1",-0.0548987215936692
"CRYBG3","SIPA1L3",0.0548981348329448
"ABCC4","HLA-A",-0.054896723679234
"MYO1G","OXGR1",0.0548936566155404
"ATP8A2","COL17A1",0.0548864161946392
"FCGBP","PLPP1",-0.054886376932942
"PTK7","SCUBE3",0.0548817424196555
"ABCA1","IL2RG",0.0548757312058906
"SIPA1L3","XYLT1",-0.0548714280932679
"CACNA1I","PTPRB",-0.0548668641268449
"PSCA","PTPRB",-0.0548592719910459
"ADGRD1","FGFR2",-0.0548493300466649
"EDNRB","NTSR1",-0.0548456486395377
"CDH4","SERINC2",0.054842620084768
"CDH8","LINGO1",0.0548385638946947
"ELN","SCEL",0.0548374894327774
"LINGO1","PLPP2",0.0548371734917389
"KLHDC7B","MC5R",-0.0548341632669375
"CORIN","PSCA",-0.0548239560043402
"CCDC168","SLC19A1",-0.0548096143360281
"ICOS","LGR6",0.0548051464987764
"MYO1G","SLC4A8",0.0548033982180675
"CFL2","SLC2A1",-0.0548029434831807
"CD2","XYLT1",0.054802320985845
"SCEL","SLC4A4",0.0548009897096749
"ERBB2","SLC14A1",-0.0547939460447073
"ADGRD1","HLA-A",0.0547847867246183
"MAP4K1","UBE2S",0.0547791049310408
"GAB2","KISS1R",0.0547764124448268
"BAIAP2L1","FER1L5",0.0547759819492869
"DCT","LINGO1",-0.0547676475938891
"BLNK","ILDR2",0.054763497203298
"CDH17","ERMN",0.0547575715758028
"CFL1","RAB3B",-0.0547562566885305
"KANK1","SLC27A1",0.0547537552791377
"NTSR1","SLC1A6",0.0547498075464452
"ADRB2","MS4A15",-0.0547469990162788
"CHRNA1","CRB3",-0.0547467011987488
"KCNB2","MCAM",0.0547430154132319
"ABCC3","MMP25",-0.0547429107228175
"EHD2","GABRA3",-0.0547397565965987
"LRCH2","MAGI1",0.0547334613898364
"ALK","FLVCR1",-0.0547324734025037
"PTPRG","TRAT1",0.054729384284532
"CCR3","HAS1",0.0547241573903803
"PRRT3","TREML4",-0.0547234881847548
"CCDC136","GUK1",-0.0547221459166219
"BASP1","SLC4A8",0.0547208808275336
"CLEC4F","TREML4",0.0547028156263451
"CCDC154","LINGO1",0.054677670079539
"CD9","DDIT4L",0.0546632504930677
"ARHGEF15","CDH4",0.0546460841258787
"CSF1","RFTN2",0.0546350962877048
"CLDN19","SLC27A1",0.0546296656694851
"FIBCD1","MCEMP1",0.0546262509687253
"CST6","ICAM2",0.0546227903266556
"ICOS","PSCA",0.0546190091197013
"CHRNA2","RGS19",-0.0546128180781709
"ICOS","NTNG1",0.0545898531372132
"GABRG1","KLHDC7B",-0.054587793121584
"CD2","IYD",0.0545842168158695
"FGFR2","PRKD1",-0.0545764262755783
"CXCR2","SHKBP1",-0.0545715669724921
"BASP1","CLIC5",0.0545711938064081
"CD248","DDIT4L",0.0545669976216773
"CMTM7","GPC4",-0.054566017705617
"CD99L2","ITSN1",-0.0545613075129784
"HLA-A","SLC35G2",0.0545609039996737
"AMOTL2","HCAR3",0.0545526487297597
"MUC1","SCN5A",-0.0545508658453656
"KLHDC7B","RECK",-0.0545470104250661
"EPHB2","SLCO1A2",0.054534275575426
"DGKB","SLC24A2",0.0545193302286386
"SIPA1L3","USP53",0.0545082825106277
"GRIK1","SCN7A",0.0545022449376387
"RAB3B","SLC4A7",-0.0545015918261304
"GRIK1","SLC9A2",-0.0544909793224558
"CD99L2","GALR1",0.0544857243699449
"SLC14A1","TNNI2",0.0544796431762889
"ANKRD35","ERBB2",-0.0544760177578271
"F2RL3","FCGBP",0.0544692096367547
"CRYBG3","PLAUR",-0.0544650589616268
"CDH13","IYD",0.0544648047642744
"CEACAM5","ZBED3",-0.0544642174659042
"LPAR3","SCEL",0.0544627957374766
"CDH2","CLCA4",-0.0544621223325803
"BAIAP2L1","OXGR1",0.0544547487701093
"CST6","GAB2",-0.0544528058979454
"CCR3","CEACAM7",0.0544365666174143
"ARHGEF15","ZDHHC2",0.0544311855863841
"EDA2R","EFR3B",0.0544292764599458
"GFRA2","MC5R",-0.0544291853232896
"EZR","IL12RB1",-0.0544291788323317
"CX3CR1","PCDHA5",0.0544284124605899
"CCR3","SRCIN1",-0.0544263999670927
"CLIC5","TMC5",0.0544214975153247
"RAB3B","SCN7A",0.0544205382508415
"CRYBG3","KLHDC7B",-0.0544202489885653
"DGKB","ROBO3",0.0544187683256271
"CLDN3","GPC3",-0.0544170742894133
"EPCAM","SLC27A1",-0.0544121948430314
"HLA-A","SLC26A6",0.0544021381464556
"GPC4","PIK3C2G",0.0544001518998918
"FGFR2","RHOJ",-0.0543900585648928
"BASP1","SCN7A",-0.0543829191774518
"MUC1","NTSR1",-0.05438158378547
"PLPPR5","PSCA",0.0543734190306773
"CRHR2","ITGB3",0.0543690039157371
"PLEKHN1","SDC2",0.0543687443864291
"SNTG2","TNFSF13B",0.0543560862137636
"CDH4","ZBED3",-0.0543557481300419
"CST6","EPHB2",0.0543516962926382
"PSD2","SIGLEC7",-0.0543513839623322
"FIBCD1","FZD4",-0.0543501837793948
"ANPEP","SLC26A6",-0.0543463042541708
"ADRA1B","PPP1R16B",-0.0543449573895903
"CRHR2","PLPP2",-0.0543310073912306
"LGR6","PSCA",0.0543296155278449
"CD9","OCA2",-0.0543256204869673
"GPRIN1","KCNK9",-0.0543209591746591
"GNB2","SIPA1L3",0.0543154547166697
"CCDC168","KIT",0.0543120645372946
"KANK3","TMC5",-0.0543095206906042
"ANO1","CFL2",0.054306115364606
"CDH2","HCAR3",-0.054305520053009
"CDH5","SDC2",0.0542993268582929
"SCUBE3","SLC20A1",0.0542958324749966
"DCT","GABRA3",-0.0542957320575284
"EZR","GABRG1",-0.0542911344534724
"CALCR","CD9",-0.0542888155263055
"KLHDC7B","PTCH2",0.0542861162443243
"GRPR","HAS1",-0.054285620579033
"CHRNA2","ROBO4",-0.0542849747497879
"ADGRD1","IL6ST",-0.0542834380924413
"BMX","RAI2",0.0542792050799988
"PLPP2","SIPA1L3",-0.0542777289062112
"CCDC168","TXNIP",-0.0542572230905506
"MS4A15","SLCO5A1",0.054251628383522
"RAB25","RAI2",-0.0542415851231171
"ARHGAP19","LSMEM2",-0.0542398993404446
"KCNB2","PTCH2",0.0542370037664933
"BMX","CSPG4",0.0542266549729843
"CEACAM7","KCNH8",-0.0542159746927764
"HAS1","KANK1",0.0542133386474424
"CDH2","GRPR",-0.0542112544164151
"CDH5","SLC5A12",-0.0542089653388011
"RECK","SLC1A6",0.0542088694044695
"KIT","SLC5A12",-0.0542050212744718
"GAB2","TRABD2B",0.0542041258589809
"SIGLEC7","SLC2A1",-0.0541898628989127
"KCNB2","TRAT1",0.0541886180901033
"AQP3","SLC5A12",-0.0541750930504869
"SHKBP1","TRABD2B",0.0541709039582038
"CLDN9","HLA-A",0.0541699607490295
"CRHR2","PIEZO2",0.0541655786519429
"CD99L2","PRRT3",0.054161009528259
"CSF1","PTPRG",-0.0541514188291333
"SEMA6D","TNFSF13B",-0.0541487957049807
"FIBCD1","RAB3B",0.0541479633233672
"ADAM12","CCR3",0.054144184920624
"KANK1","KCNK9",-0.0541429394781298
"ANPEP","HCAR3",-0.0541374577818961
"CHRNA1","EFNB1",0.0541371873991943
"LINGO1","NTSR1",0.0541293455326313
"CCR3","PLXNA4",0.0541128299919483
"MYO1G","SCN7A",0.054110779487751
"CCR3","CEACAM5",0.0541091886345486
"DOK3","SLC22A18",0.0541016102447335
"ANO2","ANPEP",-0.0540925457966366
"ARHGEF15","CEACAM5",-0.0540922919658359
"EPCAM","KLHDC7B",0.0540851546796497
"DNAJC18","TNFSF13B",0.054082779007075
"CLDN19","GNB2",-0.0540808472924301
"IL6ST","OXGR1",-0.054072400634497
"CHRNA1","TREML4",0.0540700400066258
"PIEZO2","PRIMA1",-0.0540688652771895
"EPS8","SIPA1L3",-0.0540631429819772
"CHRNA2","FLVCR1",-0.0540525566486853
"RGS9BP","SHKBP1",0.0540515263861223
"OXGR1","PDE3A",0.0540445484174671
"EDA2R","SNTG2",0.0540427229134869
"PLAUR","PRIMA1",-0.0540410187451079
"ABCG2","FFAR4",0.054021682490625
"FLVCR1","PKP3",-0.0540167153145546
"CHRNA1","PLCD3",0.0540062644052386
"AQP3","LGR6",0.05399968396593
"HAS1","RGS9BP",-0.0539969568303617
"ADRA1B","SLC4A4",-0.0539940831493244
"ATP8A2","FLVCR1",0.0539892030048878
"ADGRD1","SHKBP1",-0.0539841005355352
"F2RL3","SIPA1L3",-0.0539796576334597
"GABRA2","LPAR6",0.0539756461391422
"KCNK9","PCDHB12",0.053974470044635
"B3GALT2","HAS1",0.0539705580356363
"TREML4","USP53",0.053968837963052
"EPCAM","SCEL",0.0539671152109113
"HSH2D","SNTG2",-0.0539567997066901
"CALCR","PLCD3",0.0539548925718343
"CLDN9","SLC20A1",-0.0539380915199626
"PIEZO2","TGFBR2",0.0539345757761123
"ABCA1","CLEC4F",0.0539345299821983
"RAI2","SLCO5A1",-0.0539343049627788
"ATP8A2","RAI2",0.0539271829719544
"CORIN","PPP1R16B",-0.0539242874761062
"CDH8","FLVCR1",-0.0539238465952328
"TMEM40","TPRN",-0.0539140951788329
"CCDC69","SLC24A2",-0.0539133624888719
"PLPP2","SNTG2",-0.0539128758504506
"ARRDC4","KCNK9",0.0539046308921726
"FGFR2","SUSD2",-0.0539007222875894
"CSPG4","MPL",-0.0538993994384647
"CDH8","FCGBP",0.0538936107001556
"BASP1","LHCGR",0.0538925521663504
"DUS1L","HAS1",0.0538876048126117
"FLVCR1","TMC5",0.0538853767905681
"DDIT4L","HLA-A",-0.0538853027256876
"MAP4K1","PDE3A",-0.0538835947318337
"DDIT4L","PLEKHG4",-0.0538799436405505
"ABCA1","LGR6",-0.0538789020945019
"CDH8","GFRA2",0.0538783456215453
"CDH13","EFNB1",0.0538721433967616
"CORIN","FLVCR1",-0.0538643448073775
"AADAT","GABRA2",0.0538456363631982
"CRYBG3","SLC14A1",0.0538452742964584
"CEACAM5","LIPJ",-0.0538167504521624
"CCDC136","EFR3B",0.0538129114461539
"CCR2","HSH2D",-0.0538125031753622
"CACNA1I","CLDN3",0.0538124661461529
"CRHR2","CXCR2",0.0538110586621572
"COBLL1","HSH2D",-0.05378844343271
"CRB3","TMEM40",-0.0537821261914911
"CFL2","PLCD3",0.0537713204064797
"ABCG2","IYD",-0.0537676668645814
"CD48","ITGB3",0.0537658128812672
