"Gene1","Gene2","Correlation"
"IL2RG","SDC2",-0.252047379372656
"BMX","CXCR2",0.252040008939544
"FBLN7","SLC19A1",0.252017987167443
"SCEL","SLC9A2",0.252017112188481
"ALK","FBLN2",0.25199386918186
"FAM171A1","TMC5",-0.25199356973621
"CHRM3","SAMSN1",-0.251992117130669
"CLDN18","DGKB",0.251991255925299
"PTCH2","SLC27A1",0.251951637802383
"IL6ST","SNTG2",0.251951564970205
"DNAJC18","RHOJ",0.251925747315321
"MET","NRXN1",0.251920646938679
"PRKD1","SLC14A1",0.251915682912868
"EPCAM","KANK3",-0.251892800167145
"ABCG2","MUC1",-0.251885743649938
"CACNA1I","FER1L5",0.251869781231962
"EFR3B","SIGLEC7",-0.251859730924353
"CORIN","CRHR2",0.251848669242935
"MAS1L","SLC4A7",0.251844912411229
"FER1L5","LRP1",0.251841969386113
"RGS19","TNNI2",0.251823397478297
"GRIK1","LGR6",-0.251819711740653
"BLNK","CDH4",-0.251811820360042
"ABCB1","ESAM",0.251809160167665
"ANO2","FILIP1L",0.251796679197877
"F2RL3","LRP1",0.25175826273885
"ANO1","EFR3B",0.251757615609255
"APOBR","SVIL",-0.251755461308523
"SLC35G2","THBS2",0.251720975512914
"AQP3","CCDC69",0.251710107516766
"ABCC4","UTRN",0.251697705060968
"CRB3","SRCIN1",0.251695912340711
"CACNA1E","CALCR",0.251684253613579
"FZD4","SLC5A12",0.251674317803382
"ANO2","CFL1",-0.251668808349269
"CST6","SUSD2",0.251665692938027
"SHKBP1","SLC16A7",-0.251654464583187
"CNR1","MAP4K1",0.251628879824136
"CCDC136","NCAM1",0.251596701644328
"EPB41L2","ICOS",0.251593719583931
"CLDN18","EHBP1",0.251537382418795
"BLNK","PTK7",-0.251534286634169
"KCNK9","NTSR1",0.251531392283145
"EHD2","OCA2",-0.251521102993971
"ARRDC4","ROBO3",0.251520229349428
"SLC16A7","SLC4A8",0.251508705506201
"ABCC3","CSF1",0.251507859879752
"PDE3A","PLPPR5",0.251497355086866
"IL6ST","SLC24A2",0.251479996587173
"CD99L2","IL12RB1",0.251465709079159
"ADGRA2","ANPEP",0.251440406318779
"BAIAP2L1","UBE2S",0.251437629364994
"PLCD3","ZBED3",-0.251437043077584
"CX3CL1","RAMP3",0.251409152941493
"GAS7","TRABD2B",0.251393567382491
"ANKRD35","NECTIN4",0.251388051798429
"MS4A1","RGS19",0.25138791782222
"ITGA7","TEK",0.251386381786741
"BASP1","RAB25",-0.25135482021937
"CFL1","TGFBR2",-0.251354457697542
"AQP5","KLHDC7B",-0.25134669344133
"ADAM12","EDNRB",0.25132881909075
"MYO1G","PTK7",-0.251307023041251
"ATP8A2","SLC35G2",0.251297074397876
"CCDC168","GALR1",0.251263985961979
"ADRB2","NT5E",0.25125809112996
"ADGRA2","CRHR2",0.251257380196061
"GAS7","HAS1",0.251219764638601
"CCDC168","PIEZO2",0.251201890238818
"CALCR","TNFSF13B",0.251201620694404
"PCDHB4","PDE3A",0.251200284814646
"AQP1","CALCRL",0.251187570551373
"FIBCD1","TRABD2B",0.251177157449612
"FAM171A1","NTNG1",-0.251164784194766
"PLPP1","SLC27A1",0.25115842164868
"ADAM33","CACNA1E",0.251154408144492
"ANPEP","FILIP1L",0.251138508740051
"CCDC69","SCN7A",0.251121835313602
"DNAJC18","TBC1D30",0.251117574641091
"CD9","TEK",-0.25111242832166
"CORIN","SLC4A8",0.251107068635807
"MAGI1","PARD3B",0.251106824586835
"ABCB1","CFL1",-0.251100185427663
"CLDN9","SLC2A1",0.251095105483096
"SLC19A1","SLC4A4",-0.251071332483744
"FAM171A1","GPC4",-0.251039017992109
"DCT","PTCH2",0.251035112228808
"EPHB2","SAMSN1",0.250968793198625
"KANK1","SIPA1L3",0.250952177288422
"FFAR4","TBC1D30",-0.250947023840233
"ABCG2","BAIAP2L1",-0.250939342821878
"LSMEM2","SEMA6D",0.250933142908211
"MBP","PPP1R16B",0.250918621813971
"ADAM22","ANO2",0.250916867534905
"MAS1L","PANX2",-0.250905815841973
"ICOS","PTPRB",0.250902264115355
"ADAM33","CALCRL",0.250893104326669
"AQP1","LOXHD1",0.250855247992262
"ABCG2","PPP1R16B",0.250854875436037
"ADAM22","XYLT1",0.25084648228691
"FER1L5","LIPJ",0.250843141695362
"KISS1R","TEK",-0.250843006269759
"CRB3","SHKBP1",0.25082888348143
"DOK3","SCUBE3",-0.250827249398399
"TREML4","UBE2S",-0.250819938648722
"CDH17","SCN7A",0.2508110502435
"ERMN","XYLT1",0.250774898597398
"LPAR6","RAB25",-0.250767444675573
"CFL1","PSCA",0.25070471276341
"CCR2","PRRT3",-0.250701101653857
"EPB41L2","SDC2",0.250683252531417
"ALK","NTNG1",0.250681145909147
"DNAJC18","RFTN2",0.25068106639554
"NTNG1","PSCA",-0.250655435407772
"ATP8A2","NTNG1",0.250654114434405
"ANO2","LHCGR",0.250651094626697
"RECK","ROBO4",0.250646435260363
"C3orf14","CDH2",-0.250622355096908
"TMEM40","ZBED3",-0.250593493826502
"SAMD4A","TPRN",-0.250573728002927
"CFL1","SAMD4A",-0.250542794011602
"LSMEM2","SVIL",0.250513721446956
"ABCC4","ADRB2",0.250512495594378
"FAM171A1","ZBED3",0.250498343166886
"KCNH8","TRO",0.25049704501834
"CALCR","MS4A1",0.250493236013569
"CHRM3","GPC4",0.250491949161953
"CD248","LIPJ",-0.250479589466786
"KANK3","TNNI2",0.250450177377265
"MUC1","NCAM1",-0.250445045424903
"ANO1","EHBP1",0.250444416184053
"ABCB1","GRPR",0.250440805333333
"CD2","SLC2A1",-0.250438997465547
"DUS1L","SLC35G2",-0.250428933419418
"CDH5","SLC2A1",-0.250415457874585
"CA9","GPRIN1",0.25039215894303
"CDH2","GFRA2",0.250390195811812
"CSPG4","SAMD4A",0.250349302175769
"BMX","LRP1",0.250331603484052
"ABCC3","CD99L2",0.250330275634914
"CORIN","IL2RG",-0.250319935500733
"CDH13","TMC5",0.250302742728565
"COBLL1","EDA2R",0.250292796966711
"ANKRD35","TRAT1",-0.250252545808046
"ILDR2","SLC9A2",0.250242822842489
"EPB41L2","UBE2S",-0.250235217447295
"CRB3","MAS1L",-0.250231696949316
"FCGBP","MAP4K1",0.250217610329727
"PIEZO2","SDC2",0.250216974098675
"EHD2","SDC2",0.250173752476223
"CSF1","EPCAM",-0.250150125118737
"GUK1","LINGO1",0.250145696712654
"FLVCR1","SUSD2",-0.250117350025871
"CALCR","SLIT3",0.250106564594759
"SCN5A","SERINC2",-0.250104455814597
"CNR1","LRCH2",0.250102096497998
"COBLL1","HCAR3",0.250090218119407
"CFL1","EZR",0.250073845763362
"ADD3","SRPRB",-0.250054945636542
"FBLN2","TEK",0.250047850884578
"C3orf14","UBE2S",0.250037755758043
"ELN","PRKD1",0.250018482054824
"ADAM33","FCGBP",0.250010383920153
"CCR2","NRXN1",-0.249991770634984
"ANO2","DSEL",0.24996771203408
"CRHR2","SLC24A2",0.249892111585292
"EHBP1","LINGO1",-0.249885017664928
"ABCC4","PSCA",-0.249867757540974
"BMX","DNAJC18",0.249853190557026
"ARRDC4","CLIC5",0.249849097932908
"ANO1","KIT",0.249847082143593
"FBLN7","NTNG1",0.249845467511149
"EPS8","SUSD2",-0.249834488550817
"ADGRA2","PKP3",-0.249833537947563
"B3GALT2","JAM2",0.24976693739172
"GNB2","LOXHD1",-0.24975474971015
"CRYBG3","ROBO3",-0.249738526233991
"CNR1","PTPRB",0.249729674018151
"COL17A1","SCN7A",0.249724059627382
"AADAT","COBLL1",-0.249715933361799
"RECK","RGS19",-0.249707663745207
"AQP5","FBLN2",0.249672288864343
"SLC24A2","SLC4A7",0.249670188067312
"LRP1","SLC4A4",0.249658042206813
"IL2RG","PTPRG",-0.249629199933351
"ATP8A2","SLC4A8",0.249621384313391
"EPB41L2","MBP",0.249619302761418
"ILDR2","NOS1",0.249600071845189
"GFRA2","PLXNA4",0.249569979190526
"ARHGEF15","SAMSN1",0.249540311578366
"ADGRD1","CHRM3",-0.249515977908773
"KLHDC7B","MBP",0.249499295885093
"SLC22A18","THBS2",-0.249493094906894
"LSMEM2","PCDHA5",0.249491002406307
"PCDHA5","UBE2S",-0.249489581363109
"CDH17","RFTN2",0.24947644680472
"GABRG1","ITSN1",0.249469580110171
"CDH8","LOXHD1",0.249466868867784
"DNAJC18","GNB2",-0.249450658040049
"CDH10","LRRIQ3",0.249450543907944
"BAIAP2L1","GAS7",-0.249442816078761
"DUS1L","PLAUR",0.249425066114503
"C3orf14","MYO1G",-0.249420275773199
"NCAM1","THBS2",0.249411452816353
"PLCD3","TRABD2B",0.249396519394781
"HAS1","TRABD2B",0.249367720741611
"CFL1","MCAM",0.249340712934661
"HSH2D","NRXN1",-0.249316117436754
"ARRDC4","MAS1L",0.249284995538269
"NTRK2","UTRN",0.249276620893723
"EFNB1","OXGR1",-0.249251078813924
"PRRT3","SLC9A2",-0.24923311308528
"CHRNA1","FAM171A1",-0.249213061459062
"DSEL","KLHDC7B",-0.249206247842606
"ROBO3","TRABD2B",0.249200456921745
"PLPP2","UBE2S",0.249198774686767
"GLP2R","SLC16A7",0.249197164948929
"FBLN7","TTC7B",0.249193843105761
"CD48","EPB41L2",0.249193287765319
"EPHB2","MYO1G",0.249188169602993
"ALK","CFL1",-0.249184165115417
"CD9","GALR1",-0.249177290815047
"PLPP1","UTRN",0.249137991664576
"EHD2","LINGO1",0.249114735853098
"GPC3","MBP",-0.249070881198373
"CRHR2","GRIK5",0.249069749363073
"GPC4","TNNI2",-0.249066777831718
"EPCAM","NCAM1",-0.249062871173949
"MYO1G","PLAUR",0.249056275207785
"ADGRD1","CCR2",0.249051982503797
"EPB41L2","RAB3B",0.24903216955003
"CSPG4","DSEL",0.249030438416265
"GNB2","XYLT1",-0.24898901137832
"GALR1","PRKD1",0.248988382961773
"EPCAM","SLIT3",-0.248983918964489
"GFRA2","PLCD3",0.248972258765809
"IL6ST","ITGB3",0.248918137865568
"CYBRD1","MET",0.248917287526078
"CCDC136","EZR",-0.248891704469813
"APOBR","GAB2",-0.248888996621469
"ANO2","LRCH2",0.248882665122645
"JAM2","SLC24A2",0.24885615406928
"ABCC4","FKBP2",-0.248839042260843
"ADRA1B","PLCD3",0.248809867027493
"EPB41L2","PTPRG",0.24880836234526
"SIGLEC7","TREML4",0.248790062250015
"FKBP2","ITGA7",0.248789941993713
"ADRB2","BASP1",0.248778731037595
"ARRDC4","FAM171A1",-0.248756417398091
"ARHGEF15","SEMA6D",0.248725089981834
"GFRA2","PTPRM",0.248715965507648
"ANO2","FBLN2",0.248680137051566
"DUS1L","IYD",-0.248665795861932
"HLA-A","TNNI2",0.248657262504762
"ITGA7","SLC14A1",0.248651153212987
"CCDC69","NCS1",-0.248634821084582
"GRPR","SLC22A18",-0.248610834147676
"ADRB2","ARHGEF15",0.248600084193616
"CEACAM5","LHCGR",0.248594929451901
"CALCR","GUK1",-0.248586026996101
"ARRDC4","CORIN",0.248585030342153
"ESAM","SIPA1L3",-0.24857464222606
"CX3CL1","SLC20A1",-0.248557041689667
"FILIP1L","KANK3",0.248555378122629
"CEACAM5","MUC1",0.248521819168123
"PLPP1","SIPA1L3",-0.248485456857079
"CFL1","PANX2",0.248467000489777
"ADGRL2","MET",0.248461636288873
"BAIAP2L1","EPB41L2",-0.248458254533628
"ADGRL2","USP53",0.248397433839686
"COL17A1","SUSD2",0.248372056107652
"CRB3","EDNRB",-0.248359480921116
"CLDN19","RAI2",0.24835495257024
"FBLN2","SNTG2",0.248347788229748
"ADAM33","GRIK1",0.248342907561825
"ADGRL2","GRPR",0.248341877461805
"LINGO1","TPRN",0.248274057968627
"CCDC154","TGFBR2",-0.248265785924859
"CA9","SLC16A7",-0.248252347372984
"BAIAP2L1","NCAM1",-0.248222974345559
"CFL1","EPB41L2",-0.2482205088677
"GNG2","GUK1",-0.248217745265188
"CD2","CX3CL1",0.248217670947046
"PDE3A","TGFBR2",0.248186653267759
"NCAM1","PLEKHN1",-0.248180445407762
"EHBP1","PSCA",-0.248171323767882
"ABCA1","SEMA6D",0.248165247201523
"LHCGR","SVIL",0.248148489707748
"TNFSF13B","UBE2S",-0.248110073258182
"CCDC168","OXGR1",0.248108324568842
"ANKRD35","FBLN7",0.248082358117
"CRYBG3","SLC35G2",0.248074064477399
"CNR1","EPS8",0.24807214604117
"CDH4","NCAM1",0.248071519234357
"ATP8A2","CX3CL1",-0.248065526263833
"ERBB2","SLC2A1",0.248054374642299
"CD9","FILIP1L",-0.24799837208674
"ABCC4","LGR6",-0.247993138940182
"FFAR4","ZDHHC2",0.247981078339372
"ADAM33","GLP2R",0.247979139053365
"CDH2","SLC20A1",0.247965104810172
"ADGRA2","CCDC136",0.247957376056291
"PSD2","SRCIN1",0.247931989658296
"ABCG2","SLC4A8",0.247898244366251
"EFR3B","SLC14A1",0.247870691490742
"SDC2","TRAT1",-0.247851355933545
"CALCR","SEMA6D",0.247842681538864
"C3orf14","GRIK1",-0.247841438563381
"FIBCD1","SUSD2",0.247836673927701
"ERMN","FILIP1L",0.247802611394006
"CDH2","CRYBG3",0.247798642917058
"CDH8","DUS1L",-0.247784653137304
"BASP1","CDH4",0.247780985115805
"ABCA1","AQP5",-0.247777770312197
"DUS1L","EDA2R",-0.247773830302782
"CYBRD1","LRCH2",0.247735161339906
"KANK3","SUSD2",0.247720581529157
"GAB2","HSH2D",-0.247690835496493
"CNR1","LPAR6",0.247688072117035
"RAMP3","SHKBP1",0.247654333097441
"MUC1","SCUBE3",-0.247619231117316
"AQP1","LPAR3",-0.247597375204234
"MUC1","PRRT3",-0.247597202296078
"FBLN2","TGFBR2",0.247587427229446
"ATP8A2","EPS8",0.247574679017441
"CALCR","DOK3",0.247565442020687
"COBLL1","SAMD4A",0.247547440704762
"ABCB1","NT5E",0.247515095690672
"CFL1","PRKD1",-0.247509920551498
"CCDC168","SEMA6D",0.247509663110022
"IYD","MET",0.247483243011012
"ITGA7","PCDHB12",0.247475819647056
"CX3CL1","FZD4",-0.247465952764171
"COBLL1","GNB2",-0.247456351466808
"CX3CL1","GALR1",-0.247427927089671
"ARHGEF15","BASP1",0.247393563916385
"ADAM12","SLC20A1",0.247384632583577
"JAM2","PLXNA4",0.24738032172276
"THBS2","TRABD2B",0.247370526755549
"IL2RG","USP53",-0.247365467713359
"GNG2","NCAM1",0.247319089081621
"ABCC3","CORIN",0.2473093923557
"ESAM","LOXHD1",0.247306976405496
"GRPR","RHOJ",0.24730472792418
"DGKB","PRIMA1",-0.24729115345434
"EPCAM","FBLN7",-0.247286507479306
"ITGB3","PTK7",0.247284070633002
"ABCA1","RAMP3",-0.247280305532504
"ADRA1B","LINGO1",0.247269870277337
"ERBB2","SIPA1L3",0.247257395719821
"CD9","CLDN3",0.247255672173208
"ICOS","PIK3C2G",-0.247226511471205
"DNAJC18","ITGA7",0.247225185341056
"ABCB1","RAB25",-0.247209126401491
"ATP8A2","MYO1G",-0.247193513888058
"EPS8","SLC22A18",-0.247180069773315
"ABCC4","TPRN",-0.247179400737581
"PCDHA5","SCN7A",0.247149697067956
"HLA-A","ZBED3",-0.247131764588753
"HLA-A","PCDHB4",-0.247128903853614
"ANKRD35","PSCA",0.247122696937301
"CDH5","FBLN2",0.247116209814109
"ERBB2","PLCD3",0.247108856795382
"ATP8A2","SEMA6D",0.247107712000434
"CCDC136","EPHB2",0.247106550857741
"CRB3","DNAJC18",-0.247078821079087
"ADGRL2","SLC16A7",0.24704466692836
"BMX","SEMA6D",0.247013558941466
"RGS9BP","XYLT1",0.247010922584408
"CORIN","ICAM2",-0.247009223416188
"PLPP1","SNTG2",0.247004514237776
"ARRDC4","TEK",0.246990895413299
"FZD4","OCA2",-0.246969595464134
"CX3CR1","IL2RG",0.246966263612099
"ALK","CDH2",0.246960174805934
"CCDC154","MMP25",0.246951823652624
"CCR2","CHRM3",-0.246939127558975
"ILDR2","SLC4A4",0.246920526976642
"NTRK2","RHOJ",0.246918760393883
"FLVCR1","SDC2",-0.246880295457221
"CRB3","LSMEM2",-0.246875847993217
"CCR2","SAMD4A",0.246869843095766
"MET","PLXNA4",0.246858965189137
"ADAM12","HCAR3",0.246848756369783
"RAB25","TNFRSF9",-0.246842781726621
"GYPC","ROBO3",0.246828566243762
"GALR1","PDE3A",0.24682288345064
"CMTM7","EPCAM",0.24680761207009
"PTPRG","SLC19A1",-0.246795661973063
"HSH2D","KANK3",0.24678031591166
"CDH13","GNB2",-0.246769299755938
"DNAJC18","PLPP2",-0.246756820184791
"CDH8","ICAM2",-0.246749557081191
"MUC1","PANX2",0.246747419018309
"ITGA7","SLIT3",0.246731636390973
"ABCC4","CST6",-0.246721877719799
"EPS8","LOXHD1",0.246714510602477
"EPS8","FILIP1L",0.246706822152614
"NRXN1","PRKD1",0.246695408544476
"PLEKHN1","TMEM40",0.24666253982866
"CCDC168","MUC1",-0.246634033160633
"GRIK1","PANX2",-0.24662113753606
"CD9","DSEL",-0.246612656520663
"FER1L5","PRKD1",0.24659980726708
"CDH17","CSF1",0.246593007999019
"ALK","SRCIN1",0.246590391001066
"CST6","NCAM1",-0.246588365288552
"CX3CR1","FLVCR1",-0.246587307402762
"FAM171A1","FFAR4",-0.246579843746761
"B3GALT2","HLA-A",-0.246575824919818
"ABCA1","GABRA2",0.246574322644724
"PANX2","TPRN",0.246568891389647
"IL2RG","TRO",-0.246553466919188
"SAMD4A","TNFRSF9",0.246543886465735
"B3GALT2","GAS7",0.246535176484822
"EPB41L2","GAS7",0.24653106273594
"DUS1L","GPRIN1",0.246526500268678
"LINGO1","USP53",-0.246506397416224
"CD2","KANK1",-0.246497918780479
"CHRNA1","NECTIN4",-0.24649618676976
"GNG2","KLK7",-0.246461894935724
"SLC4A7","XYLT1",0.246450281018228
"FLVCR1","OXGR1",0.246441680481219
"AQP5","EPHB2",-0.246440873778487
"EPB41L2","IL12RB1",0.246433507336489
"EHD2","FCGBP",0.246430750810317
"DUS1L","PIK3C2G",-0.246425370484039
"CST6","GABRA2",-0.246418928851537
"CSPG4","PLAUR",0.246401750415361
"PPP1R16B","XYLT1",0.246350164308496
"EPCAM","SLC4A4",-0.246346101830146
"CRHR2","SLIT3",0.246339213151056
"CHRNA2","PTK7",-0.246335259177822
"EDNRB","SLC4A4",0.246330074047586
"FILIP1L","TRAT1",0.246314632838939
"EFR3B","USP53",0.246280196424447
"DNAJC18","GALR1",0.246247969945783
"IL6ST","PSCA",-0.24624061506568
"CCR3","ZBED3",-0.246207797088443
"ADGRL2","SLC4A8",0.246198682173372
"SCN7A","SLC2A1",-0.246123879726112
"ABCG2","ADD3",0.246121922849813
"GUK1","THBS2",-0.246118635295025
"GALR1","TREML4",0.246108951625102
"SAMD4A","VANGL1",0.246106211905478
"EHBP1","ILDR2",0.246088411614762
"B3GALT2","MPL",0.246083309325168
"ADGRL2","LGR6",-0.246041971439018
"ADD3","CX3CR1",0.246031055009065
"CALCR","SLC19A1",-0.246022795027296
"IYD","SRPRB",-0.246000195059319
"ATP8A2","LRFN2",0.245992445887829
"ERBB2","JAM2",-0.245936890863724
"EPB41L2","LRCH2",0.245917355167878
"ADAM22","APOBR",-0.245893614334063
"SLIT3","SVIL",0.245893069814128
"CD9","CRYBG3",-0.245873569001923
"GNB2","ROBO4",0.245856028616445
"CRYBG3","EDA2R",0.245822571311975
"CRB3","EPHB2",-0.245803817507557
"LINGO1","PRIMA1",0.245798210255542
"CD9","LSMEM2",-0.245792422366325
"ADGRA2","EPHB2",0.24578543503225
"ANO1","RFTN2",0.24577981948673
"KLHDC7B","RFTN2",-0.245770348558467
"COBLL1","PLXNA4",0.245763940176499
"DNAJC18","FZD4",0.245762878980981
"CNR1","SLC35G2",0.245760417995519
"PLPPR5","SRPRB",-0.245759689374425
"CORIN","SIPA1L3",0.245755195467922
"KLHDC7B","NRXN1",-0.24575329680659
"ADAM22","NOS1",0.24575098329439
"GABRA2","PSCA",-0.245731848965433
"CNR1","GRPR",0.245713281700332
"ADAM22","PLPP1",0.245679021016879
"GRPR","SLC14A1",0.245671392006478
"EHBP1","NTNG1",0.245650374315608
"CD248","RFTN2",0.245635360192389
"DUS1L","PLPPR5",-0.245632347537104
"EPCAM","SLC13A3",0.245593140775447
"KANK3","NT5E",0.24559071845357
"C3orf14","CFL1",0.245586355431827
"GYPC","MCAM",0.245582624650781
"IL6ST","PTK7",-0.245560931468193
"FER1L5","SEMA6D",0.245510440202412
"RFTN2","SLC20A1",0.245493828551531
"CHRNA1","PLPP1",0.245443335368678
"CEACAM5","FLVCR1",-0.245417905738778
"ABCG2","CLDN3",-0.245412430450211
"KLHDC7B","SEMA6D",-0.24540489633014
"AADAT","CCR4",-0.24540406063616
"PCDHB4","UTRN",0.245370552805224
"CCR4","PLPP2",-0.245358239295556
"HLA-A","LPAR6",0.245355463563954
"CLDN19","PTPRB",0.245352363139364
"IL2RG","RAI2",0.245339118351668
"CD9","RECK",-0.245335430794523
"ANO1","LRP1",0.245332367285747
"NT5E","TMC5",0.245331181556696
"COBLL1","EHBP1",0.245325776902093
"ABCA1","TMC5",0.245323823476947
"CACNA1E","PTPRG",0.245322150811587
"EPHB2","SLC5A12",0.245313546928045
"CLIC5","TBC1D30",-0.245307290346248
"BLNK","NCAM1",-0.2452684115664
"CX3CL1","GLP2R",-0.245262089471684
"ABCC3","RFTN2",0.24526102825359
"GALR1","UBE2S",-0.245256548519999
"PLCD3","PLPP1",0.24525028788813
"PTPRG","SLC22A18",-0.245236169393825
"GNB2","TRAT1",-0.24522605062042
"AADAT","BLNK",-0.245207150558575
"DUS1L","SERINC2",0.245192519724077
"AQP5","PTCH2",0.245191587249169
"ICAM2","NTRK2",0.245158895462839
"ELN","ROBO3",0.245151298685796
"AQP1","PLCD3",0.245151263247373
"ABCA1","SHKBP1",-0.245145606353688
"RAB25","SCN7A",-0.245135501158865
"BAIAP2L1","DSEL",-0.245135094736032
"RAB25","TPRN",0.245132910691256
"LRCH2","SLC26A6",-0.24510100291289
"CLDN3","LPAR6",-0.245096261503768
"HLA-A","LRCH2",-0.245091063437814
"CST6","TMC5",0.245089866861138
"CDH5","PCDHB12",0.245081503762017
"ABCG2","MAS1L",0.245075908527002
"CMTM7","PLXNA4",-0.245044864099346
"MET","NCAM1",0.2450351237361
"KLHDC7B","RAMP3",0.245003550625001
"PCDHA5","PCDHB4",0.244999175022352
"ARHGEF15","MAP4K1",0.244979097103719
"GPC3","KLHDC7B",-0.244960381228227
"B3GALT2","NTNG1",0.244959335180936
"GALR1","IYD",0.244957281369757
"SRCIN1","SVIL",0.244956577332923
"EFR3B","GRPR",0.244936803771334
"CALCR","SLC24A2",0.244934256446736
"CACNA1I","LOXHD1",0.244921195843102
"ARRDC4","TPRN",-0.244909413128196
"CX3CL1","SERINC2",0.244908640196969
"B3GALT2","ESAM",-0.244890041947907
"CHRNA1","GPC4",0.244885529282076
"ADAM12","MAGI1",0.244884911648516
"RAB3B","TRO",0.244872543219568
"ARHGEF15","IL6ST",0.244867610349062
"ITGA7","SLC2A1",-0.244857345915606
"BMX","PIEZO2",0.244852866162838
"CFL1","DNAJC18",-0.244845990487705
"LRCH2","PDE3A",0.244774710549529
"ILDR2","PTPRM",0.244770753830601
"BMX","UTRN",0.244768174673128
"FAM171A1","NT5E",-0.244757740825623
"EPCAM","SIGLEC7",-0.244734228536137
"LRCH2","PLAUR",-0.244726319491512
"CRB3","CRHR2",-0.24472593069537
"IL12RB1","SCN5A",-0.244722547233629
"ARHGAP19","SLC27A1",-0.244706153804604
"C3orf14","FER1L5",-0.244704279563625
"CFL1","TEK",-0.244679803871533
"GAB2","THBS2",0.24466226042807
"CDH13","EPB41L2",0.244660969247142
"CCDC136","PSD2",0.244645781401138
"GALR1","THBS2",0.244640358676833
"B3GALT2","IYD",0.244623209253061
"ICOS","SRPRB",-0.244621519701949
"C3orf14","CHRNA1",-0.244605527137931
"ANO2","HAS1",0.244595863729133
"CHRM3","GNB2",-0.244574208736506
"CX3CR1","ESAM",0.244566919894338
"GNB2","NCAM1",-0.24456244627441
"FFAR4","SCUBE3",-0.244549971377208
"BMX","ICOS",0.244544422174905
"CACNA1E","PLCD3",-0.244526797550327
"EFR3B","GYPC",-0.244524980428425
"ADAM33","PPP1R16B",0.244516070063308
"ADRA1B","MRGPRF",0.244513116124664
"ANO2","MPL",0.244504622546106
"ABCC4","CDH2",0.244478996887756
"GRIK1","PCDHB4",0.244468820450926
"MYO1G","TEK",0.244468493205521
"EHBP1","SLC24A2",0.244443236714261
"PLAUR","TNNI2",0.24442936495167
"CDH13","SIPA1L3",0.244427240314158
"ITSN1","PANX2",-0.244421582454857
"DUS1L","KANK3",0.244411226156218
"CLCA4","CLDN3",-0.244395411935549
"EFR3B","PKP3",-0.244386594384034
"ABCA1","EPB41L2",0.244380701161624
"NCAM1","SAMD4A",0.24437675173939
"ERMN","TMEM40",-0.24437158320813
"CRHR2","SLC16A7",0.244345894618753
"GRPR","PLAUR",-0.244329139887712
"MET","RHOJ",0.244322390454883
"GNB2","MCAM",0.244292440930264
"AADAT","SAMD4A",-0.244287836120771
"EPHB2","TGFBR2",0.244273029610716
"GPRIN1","LPAR3",0.244265074329948
"CDH4","NTRK2",0.244264603650709
"PIK3C2G","ZBED3",0.244242129191346
"CLIC5","HLA-A",0.244239355193766
"FILIP1L","TREML4",0.244231012516393
"CDH5","SLC24A2",0.244218257323125
"APOBR","NRXN1",-0.244211642074066
"CLDN9","SCUBE3",0.244206912506013
"CD9","PCDHA5",-0.244203230179243
"DOK3","KIT",-0.244165016862258
"CCR2","ROBO4",0.244156979558582
"KLHDC7B","MUC1",0.244155100700694
"GUK1","SLIT3",-0.244130497070816
"GNB2","LINGO1",0.244127706313306
"ADRA1B","CHRNA1",0.244107981366951
"GNG2","GRIK1",0.24410058651805
"ITSN1","OXGR1",-0.244096364253959
"CCDC168","PLPPR5",0.244088257902411
"LHCGR","PIEZO2",0.24408127290053
"NTNG1","SAMD4A",0.244076333693442
"ADRB2","SLC4A4",0.244046895298957
"GAB2","SVIL",0.244043250585226
"CALCRL","KANK3",0.244035658194535
"GRPR","KLHDC7B",-0.244035083473306
"CHRM3","XYLT1",0.244020434759603
"BASP1","SLC20A1",0.244015913725653
"CDH13","GALR1",0.244007854410515
"PTPRB","TNFRSF9",0.244003419673249
"ADAM22","RHOJ",0.244001870184971
"TPRN","VANGL1",-0.243982754966049
"ITGA7","TRABD2B",0.243979210908836
"EFNB1","PLAUR",0.243962845125794
"ANPEP","ITGB3",0.243959379162985
"GUK1","SLC20A1",-0.243947496381454
"CX3CR1","GFRA2",0.243932269493336
"SLC20A1","SLC4A7",0.243893300860109
"AQP3","TRO",-0.24385151390901
"PLPPR5","UTRN",0.243838198665082
"CALCR","CHRNA2",0.243823661665505
"MET","UBE2S",-0.243819014975015
"LSMEM2","MET",0.243797153583251
"CD9","PLPP2",0.243767519595475
"CLDN9","TGFBR2",-0.243763351533207
